藏品编号,藏品名称,作者,时间,朝代,类别,尺寸,媒介,摘要,信用信息,图片链接,详情链接
108462,Painted Textile from a Dress,Artist/maker unknown,c. 1788,Qing Dynasty (1644-1911),Textiles,40 x 28 1/2 inches (101.6 x 72.4 cm),Silk moiré plain weave with painted watercolor decoration,"This painted silk fragment decorated with Chinese women, deer, and flowers was said to have been brought from China on the ship Alliance by the Philadelphian Robert Morris in 1788. The ship's cargo consisted of $122,608 worth of teas and silks and $252.74 in sundries for Mrs. Morris. Included as well was a mandarin dress, which Morris presented to the Philadelphia Museum, an institution founded by artist Charles Willson Peale (1741-1827) that held natural history specimens, ethnographic materials, and some portraits by Peale. Painted silks were used both for clothing and for furnishings, including wall coverings. A contrasting selvedge, here in yellow, was characteristic of Chinese trade silks.","Gift of Charles Henry Hart, 1897","https://iiif.micr.io/TImfV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/108462
37632,Peony-Shaped Cup,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,1 3/8 x 4 3/8 x 4 7/8 inches (3.5 x 11.1 x 12.4 cm),Glazed porcelain,,"The Bloomfield Moore Collection, 1882","https://iiif.micr.io/BOTdi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37632
37677,Bowl and Cover,Artist/maker unknown,1821-1850,Qing Dynasty (1644-1911),Containers,3 9/16 x 4 inches (9 x 10.2 cm),Porcelain with overglaze enamel decoration,,"The Bloomfield Moore Collection, 1882","https://iiif.micr.io/TvwvM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37677
38617,Wine cup,Artist/maker unknown,700-1722,Qing Dynasty (1644-1911),Containers,2 3/4 x 3 11/16 inches (7 x 9.3 cm),Porcelain with white glaze (Dehua ware),,"Bequest of Dr. Francis W. Lewis, 1902","https://iiif.micr.io/qFjUH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/38617
39342,Fan,Artist/maker unknown,c. 1790,Qing Dynasty (1644-1911),Costume (including accessories),21 5/8 x 14 15/16 inches (55 x 38 cm),"Pierced and carved  ivory, silk ribbon",,"Bequest of Miss Mary Clapier Coxe, 1905","https://iiif.micr.io/eqqRF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39342
39670,Gourd-shaped Vase,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,5 3/4 x 2 15/16 inches (14.6 x 7.5 cm),Porcelain with underglaze blue decoration,,"Gift of Mrs. Charles Platt, 1909","https://iiif.micr.io/kXjCX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39670
40168,Figure of Immortal,Artist/maker unknown,1821-1850,Qing Dynasty (1644-1911),Sculpture,7 1/4 x 2 11/16 inches (18.4 x 6.8 cm),Glazed stoneware with polychrome glaze (Guangdong Shiwan ware),,"Gift of Mrs. Frank Thorne Patterson in memory of Mrs. John Harrison, 1919","https://iiif.micr.io/tpHEs/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40168
40171,Figure of Immortal,Artist/maker unknown,1821-1850,Qing Dynasty (1644-1911),Sculpture,6 9/16 x 30 11/16 inches (16.7 x 78 cm),Glazed stoneware with polychrome glaze (Guangdong Shiwan ware),,"Gift of Mrs. Frank Thorne Patterson in memory of Mrs. John Harrison, 1919","https://iiif.micr.io/pZlEz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40171
40768,Mounted Guard,Artist/maker unknown,Late 6th - early 7th century,Sui Dynasty (581-618) - early Tang Dynasty (618-907),Sculpture,8 3/4 x 7 15/16 inches (22.3 x 20.2 cm),Glazed and painted earthenware,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/tfIJW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40768
40771,Kneeling Attendant,Artist/maker unknown,206 BCE-220 CE,Han Dynasty (206 BCE-220 CE),Sculpture,25 13/16 x 22 5/8 inches (65.6 x 57.5 cm),Gray earthenware with traces of painted decoration,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/rODKZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40771
40801,Jar,Artist/maker unknown,12th or 13th century,Northern Song Dynasty (960-1127) or Jin Dynasty (1115-1234),Containers,3 15/16 x 5 3/8 inches (10 x 13.7 cm),Stoneware  (Northern blackware),,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/cLtJw/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40801
40809,Globular Bowl,Artist/maker unknown,6th century,Northen Qi Dynasty (550-577),Containers,4 13/16 x 8 1/16 inches (12.2 x 20.5 cm),Glazed stoneware,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/FsxzB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40809
40910,Court Attendant,Artist/maker unknown,Early 6th century,Northern Dynasties (386-581),Sculpture,14 3/16 x 4 5/16 inches (36 x 10.9 cm),Earthenware with pigments,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/eramo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40910
41176,Model of a Hu Vessel,Artist/maker unknown,4th century BCE,Zhou Dynasty (c. 1100-256 BCE),Tools/Equipment,6 7/16 × 4 5/16 × 2 1/4 inches (16.4 × 11 × 5.7 cm),Bronze,,"Purchased with the Special Oriental Fund, 1925","https://iiif.micr.io/dPWRn/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41176
41177,Model of a Hu Vessel,Artist/maker unknown,4th century BCE,Zhou Dynasty (c. 1100-256 BCE),Tools/Equipment,6 7/16 × 4 5/16 × 2 1/4 inches (16.4 × 11 × 5.7 cm),Bronze,,"Purchased with the Special Oriental Fund, 1925","https://iiif.micr.io/JLrMR/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41177
41631,Bodhisattva Avalokiteshvara (Guanyin),Artist/maker unknown,12th - 13th century,Jin Dynasty (1115-1234) - Yuan Dynasty (1271-1368),Sculpture,16 3/4 x 16 1/2 inches (42.6 x 41.9 cm),Linden,,"Purchased with the Special Oriental Fund, 1925","https://iiif.micr.io/HWvZZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41631
42702,Tall Pines in Mist and Cloudy Sky,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Paintings,"53 15/16 × 26 inches (137 × 66 cm)
Mount: 8 feet 8 5/16 inches × 36 1/4 inches (265 × 92 cm)",Ink and color on silk; hanging scroll,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/TmLuP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42702
42861,Boy Holding a Chime Examining a Bird,Artist/maker unknown,18th century,Qing Dynasty (1644-1911),Paintings,15 1/4 x 12 7/8 inches (38.7 x 32.7 cm),Ink and color on silk; mounted as an album leaf,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/ESjop/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42861
43810,Ornamental Ink Stick,Artist/maker unknown,1798,Qing Dynasty (1644-1911),Tools/Equipment,11 7/16 x 1 13/16 inches (29 x 4.6 cm),Mineral pigments and binder with incised and painted decoration,,"Gift of A. W. Bahr, 1929","https://iiif.micr.io/UvOQd/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/43810
43813,Ornamental Ink Stick,Artist/maker unknown,1798,Qing Dynasty (1644-1911),Tools/Equipment,4 13/16 x 2 1/8 inches (12.2 x 5.4 cm),Mineral pigments and binder with incised and painted decoration,,"Gift of A. W. Bahr, 1929","https://iiif.micr.io/DGjng/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/43813
48767,Cylindrical Vase,Artist/maker unknown,19th - early 20th century,Qing Dynasty (1644-1911) or Republican Period (1912-1949),Containers,14 3/4 x 5 3/8 x 4 7/16 inches (37.5 x 13.7 x 11.3 cm),Rock crystal; wood stand with silver inlay,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/LZgbK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48767
48778,Jar,Artist/maker unknown,1644-1661,Qing Dynasty (1644-1911),Containers,9 7/16 x 9 13/16 inches (24 x 25 cm),Porcelain with underglaze blue and overglaze enamel decoration,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/WmaVM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48778
48825,Dish with Dragon,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,1 5/8 x 9 15/16 inches (4.1 x 25.2 cm),Porcelain with underglaze blue and overglaze enamel decoration,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/lsPMd/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48825
49086,Cup,Artist/maker unknown,1522-1566,Ming Dynasty (1368-1644),Containers,1 1/4 x 2 7/8 inches (3.2 x 7.3 cm),Porcelain with underglaze blue decoration (Jingdezhen ware); wood stand,,"Gift of Mr. and Mrs. John Story Jenks, 1944","https://iiif.micr.io/UEUJT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/49086
55131,Vase,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,10 5/8 x 5 5/8 inches (27 x 14.3 cm),Porcelain with overglaze enamel decoration on biscuit (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/sdsYQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55131
55164,Figure of Horseman,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Sculpture,Height: 7 1/8 inches (18.1 cm),Porcelain with enamel decoration on biscuit (Famille noire),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/Jnjev/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55164
55166,Jar and Cover,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,Height without cover: 6 3/4 inches (17.1 cm),Porcelain with enamel decoration on biscuit (Famille verte); teakwood,,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/OUolT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55166
55192,Jar and Cover,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,18 5/8 x 10 inches (47.3 x 25.4 cm),"Porcelain with powder blue glaze, overglaze enamel (Famille verte) and gilt decoration","The distinctive blue color of the wares in this case was called ""powder blue"" by early Western collectors. The ""powder"" in the name did not refer to the color, but to the technique of applying the glaze in a powder form by blowing it through a bamboo tube onto the surface of the ceramic. During this process, the areas that were to remain white were covered, to be later painted with overglaze enamel colors.","The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/wOYRR/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55192
55204,Jar and Cover,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,10 3/8 x 4 5/8 inches (26.4 x 11.7 cm),Porcelain with overglaze enamel decoration (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/Przqq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55204
55260,Covered Square Box,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,2 1/2 x 4 1/4 inches (6.4 x 10.8 cm),Porcelain with enamel decoration on biscuit (Famile verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/xlieV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55260
55308,Rouleau-Shaped Vase (one of a pair),Artist/maker unknown,Early 18th century,Qing Dynasty (1644-1911),Containers,17 1/8 x 7 1/2 inches (43.5 x 19.1 cm),Porcelain with powder blue glaze and gilt decoration,,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/QbWgF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55308
55348,Dish with Dragon,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,1 3/8 x 10 3/4 inches (3.5 x 27.3 cm),Porcelain with overglaze enamel decoration,"The flaming pearl, here shown grasped in a dragon’s claws, symbolizes transcendent wisdom. The surrounding flames convey the jewel’s magic powers.
","The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/ixSjx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55348
83096,Teacup,Artist/maker unknown,Late 18th century,Qing Dynasty (1644-1911),Containers,1 7/8 × 3 5/8 inches (4.8 × 9.2 cm),"Porcelain with underglaze, overglaze enamel, and gilt decoration","Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","Gift of John R. Young, 1986","https://iiif.micr.io/oshRP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83096
84081,Shell-Shaped Basin,Artist/maker unknown,1723-1735,Qing Dynasty (1644-1911),Containers,3 3/4 x 12 5/16 x 15 3/16 inches (9.5 x 31.3 x 38.5 cm),Copper with painted enamel decoration,,"Bequest of Constance A. Jones, 1988","https://iiif.micr.io/Ozyjg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/84081
92345,Miniature Tea Service: Patty Pan,Artist/maker unknown,Early to mid- 19th century,Qing Dynasty (1644-1911),Containers,11/16 × 4 5/16 inches (1.8 × 11 cm),Porcelain with overglaze enamel and gilt decoration,,"Gift of Mrs. William P. Hacker, 1998","https://iiif.micr.io/TqAWc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/92345
92352,Miniature Tea Service: Evening Cup,Artist/maker unknown,Early to mid- 19th century,Qing Dynasty (1644-1911),Containers,1 7/16 x 2 3/16 inches (3.7 x 5.6 cm),Porcelain with overglaze enamel and gilt decoration,,"Gift of Mrs. William P. Hacker, 1998","https://iiif.micr.io/ZEaog/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/92352
93553,Torso of a Horse,Artist/maker unknown,206 BCE-9 CE or later,Western Han Dynasty (206 BCE-9 CE),Sculpture,10 1/16 × 4 15/16 × 13 3/4 inches (25.5 × 12.5 × 35 cm),Lacquered wood,,"Gift of Robert H. Ellsworth, 1999","https://iiif.micr.io/DJrBM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/93553
121330,Painted Textile,Artist/maker unknown,Late 18th century,,Textiles,13 3/8 x 28 3/4 inches (34 x 73 cm),Painted silk moiré,,"Gift of Charles Henry Hart, 1897","https://iiif.micr.io/ZlCbk/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/121330
143004,Seated Lady Holding a Fan and Book,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Furniture/Furnishings,22 3/16 x 16 7/16 inches (56.4 x 41.8 cm),"Reverse painting on mirror, lacquered wood frame",,"Gift of Hope Starr Lloyd and Floyd T. Starr, 1952","https://iiif.micr.io/HGaYM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/143004
143830,Tile Depicting Female Musician Playing the Pipa,Artist/maker unknown,960-1279,Song Dynasty (960-1279),Architecture (including fragments),15 5/16 x 10 5/8 inches (38.9 x 27 cm),Ceramic,,"Gift of an anonymous donor, 1926","https://iiif.micr.io/yaTvo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/143830
152586,Teacup,Artist/maker unknown,c. 1790-1800,Qing Dynasty (1644-1911),Containers,1 3/4 x 2 1/2 x 1 3/4 inches (4.4 x 6.4 x 4.4 cm),Porcelain with enamel and gilt decoration,,"Bequest of Mrs. Harry Markoe, 1943","https://iiif.micr.io/FBlmF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/152586
160831,"Cream Jug, Cover, and Tray",Artist/maker unknown,Late 18th century,Qing Dynasty (1644-1911),Containers,"Cream Jug with Cover: 5 × 4 3/16 × 3 inches (12.7 × 10.6 × 7.6 cm)
Tray: 5/8 × 5 1/8 × 5 1/8 inches (1.6 × 13 × 13 cm)",Hard-paste porcelain with underglaze and gilt decoration,,"Gift of John Story Jenks, 1945","https://iiif.micr.io/Makeh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160831
173381,Two Females in Manchu Dress,Artist/maker unknown,Late 19th century,Qing Dynasty (1644-1911),Paintings,10 13/16 × 9 7/16 inches (27.4 × 24 cm),"Watercolor on paper, mounted on Bristol paper",,"Gift of Mrs. Hampton L. Carson, 1929","https://iiif.micr.io/gDysF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/173381
178038,Bread and Butter Plate,Artist/maker unknown,1801,,Containers,13/16 x 6 5/16 inches (2.1 x 16 cm),Hard-paste porcelain with enamel and gilt decoration,"This plate is part of an ornate tea service that belonged to Sarah Logan of Philadelphia and was handed down through the Logan and Cadwalader families. The service was augmented in the early nineteenth century with Chinese-made bread and butter plates, including this one, decorated with the same pattern of the earlier, English wares.","Gift of Mr. and Mrs. Thomas F. Cadwalader, Jr., 1990","https://iiif.micr.io/iRwgO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/178038
